id	text
407537	'Tip Top' Tommy
407713	Return to 'Tip Top' Tommy
407714	Inform 'Tip Top' Tommy of your success.
407720	Bring the scavenged parts back to 'Tip Top' Tommy.
407836	Ask 'Tip Top' Tommy if he knows anything about the oasis water's source.
407903	Inform 'Tip Top' Tommy of your findings.
408027	Look around Tommy's workshop
408028	Look around Tommy's workshop for clues as to why Precious is so frightened.
408221	#Cap([*player*]) dodged Chopper long enough to help Tommy tidy up his shop.
408222	#Cap([*player*]) helped 'Tip-Top' Tommy stock his shelves with several spare parts.
408638	Chip Numbwing
410047	I can't keep my fish cart full! The <font color='#d9781A'>pacu pacu</font> flies out of here! The tourists in Snowhill can't get enough. <BR><BR>Normally I catch all my own fish, but I see opportunity in you. <BR><BR>I'll cut you a real deal. Bring me some fish to help fill my cart and I'll reward you handsomely!
410099	I don't know why Big J lets beginners join the fishing crew. Hilbert dropped our entire <font color='#d9781A'>dynamite</font> supply into the water!<BR><BR>We don't have a single stick to blast the ice holes with.<BR><BR>It looks like we need to <font color='#d9781A'>fish out</font> unused <font color='#d9781A'>dynamite</font> if we plan on getting anything done today.
410139	Tommy Crackletoe
410160	Snowhill Sliders Jersey
410170	Snowhill Sliders Cleats
410173	You're in luck, [*player*]. This year's tournament winner gets the best prize yet. <font color='#d9781A'>Murphy</font> over at the <font color='#d9781A'>Snowhill Hot Springs</font> has offered up an all expenses paid snowy retreat!<BR><BR>Pack your bags and head on up to Snowhill. <BR><BR>Oh and a little travel advice, don't eat the yellow snow. It's not nearly as tasty as it looks.
410174	Fisherman: Snowhill Getaway
410175	You've won a relaxing Snowhill getaway for taking first place in the fishing tournament! Meet up with Murphy in Snowhill to start your vacation.
410176	Please accept my apologies! It seems I overbooked a few of the suites. Big J and his ice fishing crew needed rooms at the last minute. They're about to make a big expedition to Wintery Basin!<BR><BR>Let me at least pay you for your troubles. No hard feelings, right?
410178	Meet up with Murphy to find your suite in Snowhill!
410179	Visit Murphy in Snowhill
410180	Murphy in Snowhill should help you with your accomodations.
410182	Murphy says your suite is located in Snowhill at 1 Way Back Way.
410186	There has to be some sort of mistake! Murphy in Snowhill should be able to sort it all out.
410190	Welcome, [*player*]. You're going to love it here in Snowhill. We have something for everyone. You can find your room at <font color='#d9781A'>1 Way Back Way</font>. It's the Glacier Suite, complete with flat screen TV and PlayStation® 3!
410192	Don't forget to pack some warm clothes before heading to <font color='#d9781A'>Snowhill</font>. It can get quite chilly up there.
410194	Your suite is located at 1 Way Back Way, here in Snowhill.
410198	Too bad for you all the suites are booked, including this one! There's only room for Big J's ice fishing crew, and you're not part of it! If you have a problem, take it up with <font color='#d9781A'>Murphy</font>.
410200	I hate to leave you out in the cold, but I'm afraid all the rooms in town are full. I guess there's always old lady <font color='#d9781A'>Lenore</font>. She has a cabin out near <font color='#d9781A'>Frostbitten Banks</font> and loves visitors.<BR><BR>Chip Numbwing can show you the way there if you're interested.
410202	It's true. They're all booked up in Snowhill. Luckily, Big J thinks old lady Lenore at Frostbitten Banks would be willing to give you a place to stay.
410206	Talk to Chip Numbwing
410207	Chip Numbwing can show you the way to Frostbitten Banks.
410215	<font color='#d9781A'>Lenore</font> should have a place for you to stay at <font color='#d9781A'>Frostbitten Banks</font>. <font color='#d9781A'>Chip Numbwing</font> can show you the way there.
410250	Oh dear! I forgot about <font color='#d9781A'>Valinda's</font> fish in all this excitement. Every week she orders a ton of <font color='#d9781A'>Blue Thornfin</font> to feed to her penguins.<BR><BR>They may look cute and cuddly, but penguins have quite an appetite! You'll lend an old lady a hand, won't you?<BR>
410252	Lenore has been so excited with your arrival that she completely forgot about the Blue Thornfin fish she needed to deliver to Valinda! You'll help an old lady out and reel some in, won't you?
410255	Reel in some Blue Thornfin from the Frostbitten Banks for Valinda.
410257	Catch a bunch of Blue Thornfin from the Frostbitten Banks for Valinda's penguins.
410258	Visit Valinda
410259	Take the Blue Thornfin to Valinda at the Penguin Training Institute in Snowhill.
410260	Make sure you get plenty of <font color='#d9781A'>Blue Thornfin</font> for <font color='#d9781A'>Valinda</font>. Her penguins are hungry little things!
410275	You brought more Blue Thornfin than Valinda could carry! She's asked you ever so nicely to feed her penguins for her.
410279	Feed Valinda's penguins for her!
410281	Feed the hungry penguins near the training institute in Snowhill.
410295	Return to Valinda
410296	Let Valinda know you're done feeding the penguins.
410297	Talk to Lucca De'Flor
410298	Chef Lucca De'Flor of Snowhill wants to speak to you!
410302	Thanks so much for your help! I hope you don't mind, but I told a few people about the amazing catches you brought in. <font color='#d9781A'>Chef Lucca De'Flor</font> wanted to see the fish for himself. It's an honor really.
410338	Obtain the items Lucca De'Flor has requested so he can make a special new dish.
410340	Lucca De'Flor needs some Frostgill Smelt for his new dish! Fish of that type swim at the Frostbitten Banks.
410344	Lucca De'Flor needs some Spiralmint for his new dish! It's easily found just outside of Snowhill at Perry's Pasture.
410347	Return the ingredients to Lucca De'Flor in Snowhill.
410349	Deliver to Chip Numbwing
410438	You're reeling them in faster than I've ever seen. I could really use you on my team if you're up for it.<BR><BR>It won't be easy, but it's very rewarding. If you want to join us, you'll need to <font color='#d9781A'>pick up some supplies</font> from Smitty.
410440	Big J could really use an expert fisherman on his team. Before you can join the crew up at the Wintery Basin, you'll need to pick up some supplies from Smitty.
410444	Before you can join Big J's crew, you will need to pick up some supplies from Smitty in Snowhill.
410445	Visit Smitty
410446	Smitty should have all the supplies you need!
410451	Note to self: Penguins make terrible mailmen. They probably dropped the boxes along the road in Snowhill.
410453	Let Big J know you have all the supplies you need.
410482	I shipped Big J's order days ago! He should have received it by now. If not, then maybe one of those wacky penguin mailmen dropped it or something.
410488	Don't forget to pick up some supplies from <font color='#d9781A'>Smitty</font> here in Snowhill.
410493	You need to find those supply crates before you go to the Wintery Basin. I bet the penguin mailmen dropped them somewhere in Snowhill.
410500	Fisherman: Joining Big J's Crew
410501	Big J thinks you're ready to join his fishing crew! head to the Wintery Basin and get started.
410507	Big J wants you to join his crew. Head to the Wintery Basin for further instructions.
412211	Maybe Smitty in Snowhill can open the treasure chest.
412225	You are one lucky fisherman! I don't know how you reeled that in without snapping your line. I wonder what's inside? You should take the treasure to <font color='#d9781A'>Smitty</font> and see if he can open it.
412231	You should take that treasure chest to <font color='#d9781A'>Smitty in Snowhill</font> and see if he can open it.
412315	Learn how to be a blacksmith by finding Smitty in Snowhill.
412327	Speak to Garrison Gold in Snowhill
412464	Learn how to be a soccer star by finding Manager Landon in Snowhill.
412472	Learn how to be a warrior by finding Drill Sergeant Dewey in Snowhill.
412476	Speak to Drill Sergeant Dewey
413026	Learn how to be a miner by finding Therin at the Singing Crystal mines in Snowhill.
413638	There's gotta be a way to get on Big J's team!
413651	You think if we ask real nicely, we can get on Big J's team?
413758	Good job! Welcome to the guild. <BR><BR>I bet Therin will be so excited to meet you - he's the head of the guild, you know?
413759	Now that you're a part of the guild, Therin will probably want to meet and welcome you <font size='11'>and probably put you to work right away...</font><BR><BR>He's north in Snowhill. Maybe he'll even have an equipment upgrade there.
413760	Miner: Meet Therin, the Guildmaster
413761	Zoren Orecrusher would like to you meet the leader of the Dwarven Mining Guild, Therin, at the Singing Crystal Mines.
413763	Meet Therin, the Guildmaster
413815	Therin would like to meet the newest member of the Dwarven Mining Guild. He's working hard at the Singing Crystal Mines in Snowhill.
413973	Go meet the guild leader, Therin. He's at the Singing Crystal Mines at Snowhill.
414145	Snowhill Protector Badge
414146	Show off to your friends with this Snowhill Protector Badge.
414150	 Item: Collection Reward: Snowhill Protector
414506	My assistant, <font color='#D9781A'>Edward</font>, sells some recipes. <font color='#D9781A'>Learn</font> our <font color='#D9781A'>Sizzling Snowberry Saute</font> and <font color='#D9781A'>Stainberry Chocolate Gumdrop</font> recipes and then we'll talk!
414507	Dishes from Snowhill
414508	Lucca De'Flor in Snowhill wants you to visit his assistant, Edward, to learn how to make Sizzling Snowberry Saute and Stainberry Stickfruit.
414510	[*player*] has learned some new recipes from Assistant Chef Edward.
414512	Purchase recipes from Assistant Chef Edward in Snowhill.
414514	Assistant Chef Edward at Lucca's Cafe is selling this recipe.
414519	It's always freezing here in Snowhill. Why don't you help me <font color='#D9781A'>cook</font> up some of that <font color='#D9781A'>Sizzling Snowberry Saute</font> for my customers to help them stay warm?
414521	Lucca De'Flor wants you to grill up some Sizzling Snowberry Saute to help his customers stay warm.
414524	[*player*] has cooked up some hot food for the residents of Snowhill.
414526	As a chef, cook up Sizzling Snowberry Saute for Lucca De'Flor in Snowhill.
414535	Lucca De'Flor wants you to cook Stainberry Chocolate Gumdrop.
414537	[*player*] has made some delicious desserts for Lucca De'Flor's customers!
414582	Return to Lucca De'Flor
414583	Lucca De'Flor is at his cafe in Snowhill.
414586	Lucca De'Flor is having trouble keeping up with the rush in customers. Help him keep up with their orders!
414591	As a chef, cook several meals for the residents of Snowhill.
414599	Lucca De'Flor is at his restaurant in Snowhill.
414602	Lucca De'Flor wants you to hand out the orders you cooked to hte people that ordered them.
414604	[*player*] has delivered some delicious meals to people around Snowhill.
414612	Deliver several orders to residents around Snowhill.
414613	Deliver food to Sorin
414614	Sorin can be found in the mines of Snowhill.
414615	Deliver food to Smitty
414616	Smitty can be found by the forge, near the Snowhill mines.
414617	Deliver food to Drill Sergeant Dewey
414618	Drill Sergeant Dewey can be found nera the town hall in Snowhill.
414620	Lucca can be found at his restaurant in Snowhill.
414891	I'm telling you!  I'd rather fish up in the ice in Snowhill, than with the sharks in that stream.
415378	Collect fur from Frostfang Growlers in Snowhill.
415494	Fluffy Frostfang Growlers can be found in Snowhill. Don't worry, they shed their fur naturally!
416075	While wearing your spectral spectacles, find the spectral guardian in Snowhill.
416471	South of Snowhill, Manager Landon is helping teams recruit new soccer stars.
416782	The Pumpkin Prince moves around, but just you wait! He'll show up either at Snowhill, Bristlewood, or Stillwater Crossing. <BR><BR>When he does, we'll be there to scare him and his ghoulies away. Boo yeah!
416783	When the Pumpkin Prince appears, scare his minions off with your &quot;Scare&quot; ability. He randomly shows up in Snowhill, Bristlewood, or Stillwater Crossing.
416790	Ghost Hunters have been called in to help with disturbances at Snowhill, Bristlewood, and Stillwater Crossing.
416810	The Pumpkin Prince is terrorizing Snowhill!
417089	Snowhill Pond Fish
417094	Snowhill Stream Fish
417137	A collection of fish found in Snowhill Ponds.
417138	A collection of fish found in Snowhill Streams.
417398	With the defeat of the geomancer, I think it's safe to turn our attentions elsewhere. Like the frosty realm of Snowhill for instance!
417426	The <font color='#d9781a'>Snowhill</font> locals have reported a particularly bad-natured wolf, <font color='#d9781a'>Wild Fang</font>, prowling the area.<BR><BR>They say he's usually seen lurking outside of Frostfang Caverns. You should head up there and chase that wolf back into its cave!
417428	An unusually savage wolf known as Wild Fang is terrorizing the locals of Snowhill. Defeat it and keep the residients safe!
417429	If wolves were the only problem in Snowhill we'd be in good shape, but it seems that yetis, robgoblins, and ice trolls have been up to no good as well.
417431	Defeat Wild Fang, a wolf that lurks in the eastern reaches of Snowhill.
417438	Head to Snowhill and defeat Wild Fang, a nasty wolf that prowls outside of Frostfang Caverns!
417446	Let's start with the yetis. There are apparently small bands of yetis robbing travelers and tourists in Snowhill.<BR><BR>I'll need you to head back to <font color='#d9781a'>Snowhill</font> and keep an eye out for these <font color='#d9781a'>Frosty Yetis</font>. Make sure they're in no condition to keep robbing the honest folk of Snowhill!
417448	Yetis have been robbing travelers in Snowhill. Track down and defeat these Frosty Yetis so they stop their underhanded attacks.
417452	Defeat a band of Frosty Yetis in the icy reaches of Snowhill.
417458	Head to Snowhill and defeat a band of Frosty Yetis!
417462	There's a yeti in <font color='#d9781a'>Hot Springs Haven</font> that has kidnapped a bunch of little penguins from Snowhill to use as BOWLING PINS!<BR><BR>Infiltrate the area, bring down this <font color='#d9781a'>Champion Pengubowler</font>, and rescue those poor little penguins!
417474	Beyond the yetis, the biggest threat to Snowhill is probably the ice trolls. Reports say that there have been sightings of an <font color='#d9781a'>Ice Troll Scout</font> lurking just outside of <font color='#d9781a'>Snowhill</font>.<BR><BR>I don't know what he's doing, but it can't be good. Defeat him before he gets whatever it is he came for.
417476	Sightings of an Ice Troll Scout poking around on the fringes of Snowhill have been a cause for concern.<BR><BR>Track down the scout and defeat him before he can complete his mission.
417479	Defeat an Ice Troll Scout snooping around the edges of Snowhill.
417491	Find the Ice Troll Scout in Snowhill and defeat him.
417539	We don't know what those robgoblins will do! You'll have to hurry!<BR><BR>You'll find Tuga the Bruiser in the Deep Mines of Snowhill. Get going!
417551	The good news is, your work impressed the Miner's Guild. They've requested your services again! <BR><BR>They say that one of the areas in the Snowhill mine has been infested by <font color='#D9781A'>Echolyss, the Bat King</font> and his minions. They want you to enter this Bat Cave and defeat him. <BR><BR>Are you game?<BR>
417563	The ice trolls and the yeti are fighting each other in <font color='#D9781A'>Snowy Canyon</font>. You might think this makes our jobs easier, but it's only a matter of time before the fighting spills into Snowhill.<BR><BR>Defeat the leader of the yeti aggressors, <font color='#D9781A'>Unga Frostclaw</font>, and settle this conflict before it gets out of hand.<BR>
417565	The local yeti and ice trolls seem to be fighting each other in Snowy Canyon, but if their war is allowed to continue, it's only a matter of time before it spills into Snowhill. <BR><BR>Defeat the war leader of the yeti, Unga Frostclaw to settle the conflict.
417566	It strikes me as a little odd that the yetis were the aggressors here. <BR><BR>I'd always assumed the biggest threat to Snowhill was the Ice Trolls, but their force here was relatively weak.<BR><BR>I should investigate this a little further while you're on your next mission.<BR>
417573	Your target lies in Snowy Canyon. Defeat Unga Frostclaw and end his attack against the ice trolls before the fighting spreads into Snowhill.
418485	You've returned just in time! The ice trolls brought a huge force and attacked a small village outside of Snowhill!
418495	A huge ice troll leads the attack! You must stop them before they can reach Snowhill!<BR><BR>Use the pass through <font color='#d9781a'>Howling Hills</font> to find their force and defeat their leader, <font color='#d9781a'>Snognosh</font>, before it's too late!
418497	The ice trolls have attacked a settlement on the outskirts of Snowhill. Take the fight back to them!<BR><BR>Defeat their leader, Snognosh, before his force can advance into Snowhill!
418513	There is no time to waste! Get to the Howling Hills and defeat Snognosh before his forces can reach Snowhill!
419832	Candi Ivy
419836	The Gifting Tree is in bloom! Click on a sparkling present beneath the big tree in Snowhill to collect it.
419846	Return to Candi Ivy
419847	Show your gifts to Candi Ivy in Snowhill.
419849	Click on a sparkling present beneath the Gifting Tree in Snowhill to collect it.
419864	Collect your present by clicking on one of the sparkling packages beneath the big tree in Snowhill.
419887	Elite Explorer Backpack of Snowhill
419916	Elite Snowhill Explorer
420029	My name's Cinnamon and I'm a unicorn! Check out my spots!
420171	Tiger the Party Animal
420244	Take your present to Candi Ivy in Snowhill to see what's inside!
420269	Speak to a few people around Snowhill and see if you can figure out why they're unhappy with their gifts.
420275	In all the years I've lived in Snowhill, I've never known the Gifting Tree to have a problem growing presents.<BR><BR><font color='#D9781A'>Silversnow</font> planted the tree when it was just a sapling. Maybe he knows what's wrong.
420277	Speak to Silversnow, the old pixie near the crystal barrier, to see if he knows how to help the Gifting Tree.
420283	You should sneak into the <font color='#D9781A'>robgoblin camp</font> and find out what they are up to.<BR><BR>Of course, you won't get very far without a <font color='#D9781A'>disguise</font>. I bet <font color='#D9781A'>Spindle</font> can help!<BR><BR>He's been working on some sort of morphing device.
420285	You'll need the perfect disguise if you expect to sneak into the robgoblin camp! Luckily, Spindle in Snowhill needs a volunteer to test out his secret morphing device.
420293	Snowhill is overrun with present-snatching snowmen! Candi needs your help thinning out their numbers.
420300	Speak to Snowhill residents to find out why they are unhappy with their gifts.
420301	Speak to Downey
420302	See what Downey's problem with her present is.
420303	Speak to Milus Featherfeet
420306	Speak to Annabelle and see why she is unhappy with her present.
420308	Let Candi Ivy know what you've found out about the present problems.
420321	Did you figure out the present problem? Talk to a few of the complainers around Snowhill.
420397	Calvin Coldcastle
420404	Speak to Silversnow
420405	Have a chat with Silversnow and see if he knows what's wrong with the Gifting Tree.
420408	Snowball fights are so much fun!<BR><BR>You should play too! I'll even setup a match for you, on the official Snowhill Snowball Fighting Field!
420413	Speak to Candi Ivy
420418	Silversnow should know what's wrong with the Gifting Tree. You can find him by the crystal barrier.
420423	Question Therin about the mysterious coal showing up beneath the Gifting Tree.
420425	See if the mining foreman, Therin, knows where the coal is coming from.
420435	Let Candi Ivy know that the miners aren't responsible for the coal.
420482	Candi Ivy wants you to guard the opposite side of the Gifting Tree.
420492	Let Candi Ivy know that you overhead some shady robgoblins chatting near the Gifting Tree!
420500	Spindle
420506	Obtain a disguise from Spindle so you can sneak into the Robgoblin's camp.
420507	Speak to Spindle
420508	See if you can use Spindle's morphing gadget to get yourself a disguise.
420536	Let Candi Ivy know that the robgoblins are building evil snowmen to help them steal presents!
420570	Robgoblin Builder
420583	Crafty Robgoblin
420605	Knock out some robgoblin troublemakers at the camp just outside of Snowhill!
420611	Let Candi Ivy know that you were successful in stopping the robgoblins' snowman production!
420661	Help rid Snowhill of snowmen by pelting them with snowballs during the Snowman Showdown event.
420663	Take out a few snowmen that are snatching presents around Snowhill by pelting them with snowballs!
420665	Let Candi Ivy know you were successful in thinning out the snowmen's numbers.
420721	The winter holidays are a time for giving!<BR><BR>I like to <font color='#D9781A'>play music</font> for the old folks in Snowhill, but I'm way too busy today! They'll be so sad without their music.<BR><BR>Do you think you could be a <font color='#D9781A'>musician</font> for the day?
420723	Mayor Crystalline is too busy to play music for the old folks of Snowhill. She's asked you to take over being musician for the day!
420731	Play music for the old folks near the stage in Snowhill!
420733	Head over to the Snowhill stage and wow the crowd with your amazing conducting skills!
420735	Report your musical success to Mayor Crystalline in Snowhill.
420809	Everett
420813	Be on the lookout for snowmen running amuck in Snowhill! When they appear, be sure to use your special snowball ability to knock them over and collect coal.
420819	Give the coal to Everett
420820	Take the coal back to Everett in Snowhill.
420821	You'll need to collect some more coal before I can reward you.<BR><BR>Throw snowballs at snowmen around Snowhill to knock them down and snag their coal.
420833	Candi claims the best way to rid Snowhill of evil snowmen is by destroying the supplies that the robgoblins use to make them.
420983	Let Candi Ivy know you were successful in destroying the supplies!
420994	The old folks of Snowhill will be so happy to hear some holiday music! Play something lively though, or else they might fall asleep.
421002	Downey says that Burnetta's Curious Creation makes the perfect addition to holiday gift baskets, but she needs some help cooking it.
421058	Speak to Downey in Snowhill and let her know that you've made the treats for her gift baskets.
421069	I've counted my presents a dozen times. I'm sure a few of the gifts wrapped with green bows are missing.<BR><BR>What kind of coldhearted person would steal my presents?<BR><BR>Could you take a look around Snowhill and see if you can <font color='#D9781A'>find</font> my <font color='#D9781A'>presents<font> with <font color='#D9781A'>green bows</font>? 
421071	Annabelle swears some red and green presents have been stolen from her gift pile. She's asked you to take a look around Snowhill and try to recover them.
421079	Find all of Annabelle's missing presents hidden around Snowhill.
421081	Find the missing red and green wrapped presents hidden around Snowhill.
421082	Return to Annabelle
421083	Return the red and green presents to Annabelle in Snowhill.
421086	My presents have to be around Snowhill somewhere. <BR><BR>If you see any wrapped in <font color='#D9781A'>red paper and green bows</font>, please collect them for me.
421121	Silversnow planted the Gifting Tree many years ago.
421224	Umari's Boombox
422264	Snowhill.
422866	Tiger the Party Animal wants you to celebrate in style. Wear an outfit suitable for a luau and he'll give you a party favor. 
422870	Tiger the Party Animal has started a Pet Party. He'll give you a party favor, if you bring a pet. 
422874	Equip a luau outfit and speak to Tiger the Party Animal during a Luau Party.
422880	Obtain a pet and speak to Tiger the Party Animal during a Pet Party. 
422969	Crafty Robgoblins
422984	Silversnow's Sapling
422985	Robgoblin Builder Snowball
423004	Speak to Silversnow and see if he knows how to help the Gifting Tree.
423006	See if Silversnow knows how to help the Gifting Tree.
423010	Head to Perry's farm outside of Snowhill and harvest snowberry to use as festive fertilizer.
423035	Head to Perry's farm outside of Snowhill and harvest starnut to use as festive fertilizer.
423039	Let Candi Ivy know you've done all you can to help the Gifting Tree.
423066	Snowman Invaders are stealing presents in Snowhill!
423084	Did you use Spindle's <font color='#D9781A'>magic phone booth</font> yet? <BR><BR>You'll need to be using a robgoblin disguise before you can sneak into their camp.
423086	Keep an eye out for snowmen around Snowhill.<BR><BR>When you see them, pelt them with snowballs to knock them over!
423160	Tiger the Party Animal wants to give you a party favor if you're wearing some winter holiday themed clothes.
424776	Put on some wintery gear and speak to Tiger the Party Animal at a Winter Party.
424950	Sacred Grove's annual event celebrates the wintery holidays. Visit Snowhill to check out the festivities!
426652	Snowhill Launch Pads
426677	Snow Day: Snowhill Leap
426678	Head to Snowhill where we'll be enjoying group launch pad jumping! SERVER 1
426782	Harvesting: Snowhill: Game Guide
427060	Pluck a flower from Snowhill
427061	Use the launch pads to jump your way to the flower in Snowhill.
427724	Captain Ironsides
428115	Lucca De'Flor is super busy with the big cake bake-off. He wants you to help him cook some Crispy Choychoy Delight for the customers. 
428408	Why, hello there! Mystery meat? Oh no, it looks like we're all out. Maybe Cakenstein ate all my mystery meat too!<BR><BR>If he keeps eating all my cakes, I don't know how I'll ever win the cake-off. *sob* You should go <font color='#D9781A'>visit Lucca De'Flor in Snowhill</font>. I hear he might have some mystery meat.
428411	If you're looking for mystery meat, I heard that <font color='#D9781A'>Lucca De'Flor in Snowhill</font> might have a stack or two. 
428425	Did you <font color='#D9781A'>use fireworks</font> to <font color='#D9781A'>defeat</font> those <font color='#D9781A'>Cakensteins</font>? There are plenty of fireworks to go around.<BR><BR>I heard he was eating cakes in Merry Vale, Seaside, Wugachug, Snowhill, Briarwood, and Blackspore!
428511	Speak to Lucca De'Flor
428512	Hoarding as many ingredients as he can, he's going to try to win the big cake bake-off, representing Snowhill.
428544	Cakensteins have been spotted in several locations: Merry Vale, Seaside, Wugachug, Snowhill, Shrouded Glade, Briarwood, and Blackspore.
428583	In the snowiest of places, Snowhill, Lucca is baking up a storm.
428618	Lucca De'Flor in Snowhill wants you to cook up some Crispy Choychoy Delight.
428622	He's hanging out near his cooking table in Snowhill.
428679	Cakenstein has been spotted terrorizing several locations: Merry Vale, Seaside, Wugachug, Snowhill, Shrouded Glade, Briarwood, and Blackspore.
428746	Snowhill Cake
428911	Preview - Snowhill Lot
429152	Coin Farmer Lubag
429539	Nikki
429619	Cinnamon Stick
430048	Foreman Hetfield
430323	Bruce pretty good rockstar.
430860	Hi there, I'm Frostpetal, the town greeter for Snowhill Village.<BR><BR>I have a bunch of tips and tricks for you. Just select whatever option you want to learn about.
430889	Deliver letters to their recipients in Snowhill by pressing the Square button near the mail boxes close to Loryn.
430904	Interact with all the target dummies in order to complete the race! To start, interact with the flag next to Drill Sergeant Dewey.
430907	Find a copper node near Therin and mine one copper ore! Be sure to read the tutorial after you interact with the node!
430911	Beat this challenge to get the Snowhill Mail Room back on track by interacting with the mail boxes near Loryn!
430912	Launch the mail sorting game by interacting with the mailboxes near Loryn. Successfully complete the game once. (Placeholder objective - just click the postboxes in the mean time)
430914	Poor Ernie. He seems to be having trouble delivering the mail. He comes back with dog bites and bits of torn letters. Can you <font color='#D9781A'>help him</font> get the job done? Press the <font color='#D9781A'>Square button</font> near the <font color='#D9781A'>mail boxes to start</font> the challenge.
430996	Head back to Lealin and Interact with her to let her know how you did.
431007	Help Lealin defeat the evil snowmen by throwing hot water on them. Interact with the bucket next to Lealin to begin.
431132	Interact with the mailboxes near Loryn
431198	PCA Tricksters are using explosive fireballs to blow up the mailboxes in Snowhill! Fortunately you've been given Wolf and Chihuahua Mail Morph powers to strike back at them. Use Chihuahua form for speed. Transform into the wolf and then Interact with the Tricksters to terrorize them!
431239	Interact with Lealin to finish the game.
431392	Interact with Therin to let him know you've completed your deliveries.
431573	The Gifting Tree is in bloom! Interact with a sparkling present beneath the big tree in Snowhill to collect it.
431575	Interact with a sparkling present beneath the Gifting Tree in Snowhill to collect it.
431576	Collect your present by interacting with on one of the sparkling packages beneath the big tree in Snowhill.
432170	Roland Sporeling
432466	Now that you're a part of the guild, Therin will probably want to meet and welcome you <font size='14'>and probably put you to work right away...</font><BR><BR>He's north in Snowhill. Maybe he'll even have an equipment upgrade there.
432723	Snowhill Batcave Lot
432787	Snowhill Lodge
432788	Preview - Snowhill Lodge
432928	Michi was a tough opponent, but you won the fight! Unfortunately, when you look around, you see a ninja master standing nearby... on one leg! "Now, you will pay for defeating all the ninja of Lakeshore!" he says.
432933	Somewhere in Snowhill, there's a hot springs haven. It's filled with Yeti and treasure! You arrive in the frosty town looking for directions. You see a penguin postman, making his rounds. When you ask him for help, he gets angry!
433424	&lt;i&gt;Living in Snowhill makes him tough!&lt;/i&gt;
433433	&lt;i&gt;Warm clothing is a must when you live in Snowhill.&lt;/i&gt;
433562	&lt;i&gt;Look out for Frostfangs when you're in the hills of Snowhill!&lt;/i&gt;
434004	Somewhere in Snowhill, there's a hot springs haven. It's filled with Yeti and treasure! You arrive in the frosty town looking for directions. You see a penguin postman, making his rounds. Maybe he can tell you where to find the Yeti haven!
434448	Complete Assistant Chef Edward's Shopping List
434609	Bruce
434620	Steele
434961	Steele: Keep fighting the good fight!
435150	Farmer's Market - Assistant Chef Edward
435208	Assistant Chef Edward's Shopping List
436453	Community Event: Snowhill Hide and Seek
436454	Come join the Community Team for some Hide and Seek Fun in Snowhill! SERVER 1
436480	What, you beat me!?<BR><BR>Huh, you might actually stand a chance against The Baron, if you can find him. He used a Gloamstone to power the artifact and then used it against me and my SRS boys to escape. He's probably halfway to Snowhill by now...
436537	Something is causing Snowhill to melt! It's a terrible crisis. You must help us do something!<BR><BR>But first, I've started playing this fun game lately and found some new <font color='#D9781A'>cards</font>... let's <font color='#D9781A'>play</font> a few games!
436538	Card Duelist: Snowhill is Melting
436539	Mayor Crystalline in Snowhill wants you to play a few games of cards.
436541	It's been a long time since I was the Defender of Snowhill. I've been spending all my time with this game I found.<BR><BR>A dwarf with a monocle traded me some new <font color='#D9781A'>cards</font>... let's <font color='#D9781A'>play</font> a few games!
436543	Jonathon Forkpath in Snowhill wants you to play a few games of cards.
436544	I should have known I couldn't beat an experienced player like you!<BR><BR>Now about that whole Snowhill is melting thing. I wonder if that monocle wearing dwarf has anything to do with it? He was certainly a sneaky looking character.
436547	Scarlet Shadeveil in Snowhill wants you to play a few games of cards.
436551	Senari in Snowhill wants you to play a few games of cards. 
436555	Baron von Darkcheat in Snowhill wants you to play a few games of cards.
436578	Still looking for <font color='#D9781A'>Gerold</font>? Just head north along the road to Snowhill and you'll run right into him.
436596	What, you're still here?<BR><BR>Listen, if you really want to find The Baron go to Snowhill and talk to Mayor Crystalline. Now get out of here, before I call the rest of the SRS boys!
436598	If Jonathon Forkpath can't help us, we may be in REAL trouble! You better find him quickly.<BR><BR>I know he likes to walk around the center of town. Try looking for him there!
436600	That Scarlet Shadeveil is real good at hiding, but her favorite place to hide is right near the town hall. I bet you'll find her there!
436602	Senari knows the mountains around Snowhill better than anyone. I'm positive she'll be able to guide you to this mysterious dwarf in no time.
437100	The Bruce Signal
437102	Bruce
440941	Cragara
440947	Hmmm, is it a customer, perhaps interested in the rare items Cragara has brought to sell?<BR><BR>Ah, then it has arrived too soon! Cragara's journey from the Black Forest was long. Cragara must rest before the shop can be opened! But Cragara makes a promise... the items that Cragara brought will be worth the wait!
440994	Has it come to see the wonders Cragara is selling today?
440995	Cragara has brought the rarest of items!
440996	The items Cragara brings today are beyond compare!
441024	Be on the ride you want to train and use the jump pads to reach the Training Rings in Sanctuary, Snowhill, and Seaside.
441027	Bounce through the Snowhill hoop
441041	All you need to do to charge that saddle is bounce through the Training Hoops I've placed above the bounce pads in Sanctuary, Snowhill, and Seaside. And make sure you're on a ride that still needs training!<BR><BR>Come back and talk to me when you're done.
441079	Trina Turtledove of Snowhill wants you to complete a game of Penguin Defense called A Fishy Situation.
441081	We're no stranger to snowball battles here in Snowhill, but during the Snow Days we have the best snow and that makes for the best Snowball Fights!<BR><BR>Speak with Calvin Coldcastle here in Snowhill, team up with some others, and let the snow fly!
